Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
NET,42.9,CAUTION,202.08,145.80951496223494,0.0,259.964,0.307,-0.05118,-0.08882,356207008.0,0.0,4043507968.0,0.0,-103038000.0,241.68967,202.08,Technology,47.741291338754834,-3.1770108068373872,-3.6520992634706566,2.324166393346677,211.2241995239258,181.88070011138916,201.84099152570562,-4.3291430212452156,11.1057972106413,211.89428851089147,190.16071026840538,0.5484274807242172,6.738214765276227,51.806132038859886,-32.75143127882639,0.45029387895905976,-0.05302472314373036
PSX,42.9,CAUTION,129.12,-1.7036280177142353,34.803234,77.483,-0.029,0.011410001,0.056199998,162437504.0,3.72,1844999936.0,0.0,1496999936.0,148.85,129.12,Energy,24.752915326286768,-1.61266495628783,-0.1432366096745057,-3.735189430584287,135.13386032104492,123.21807662963867,134.84486110939295,-4.4503022333336375,4.789815462944167,146.6306543443949,126.47334803597616,0.13129964096968463,3.5314298357282365,35.6544175256687,-29.93293545806928,0.566846846225023,-0.3016616661448591
ACRE,42.9,CAUTION,5.09,-17.027600973360077,0.0,155.455,0.773,-0.08773,-0.014199999,0.0,11.79,84869000.0,0.0,-7701000.0,4.75,5.09,Real Estate,37.64706212343906,0.09457952923648527,0.12239964332257496,-3.0476161411830356,4.9091999721527095,4.492735068798066,5.188204512794404,3.682884817501115,13.294019670507979,5.424699555497034,5.061300410170691,0.07897581154580359,0.14499998092651367,43.214798245150945,-8.898098272205313,0.9760700260361402,0.05047904209714778
TECH,42.9,CAUTION,59.25,-22.76103949940186,120.918365,20.067,-0.01,0.06409,0.038,278545504.0,0.54,144962000.0,0.0,77948000.0,69.66667,59.25,Healthcare,33.03637980447908,-0.7596566794101136,-0.5191623965845629,-10.022776958324272,60.927086715698245,55.08412261962891,59.64893105410708,-2.7526126819816135,7.562755259147227,66.43777081123064,55.177228578417804,0.3616851957372249,1.9871422903878349,43.078817625508556,-23.916234194216592,0.6679250126904294,-0.7082995451584215
LADR,42.9,CAUTION,11.29,6.628540444530903,17.920635,201.694,-0.152,0.34125,0.052360002,0.0,8.15,49718000.0,0.0,79679000.0,12.58333,11.29,Real Estate,60.65575308263671,0.15851229992482452,0.14298257669556244,1.8953072165431166,10.872399997711181,10.661056962013244,11.155545657743902,3.840917959509934,5.899443198557046,11.539789839312085,10.770210198834889,0.6754203667548043,0.17928566251482284,19.61510230842635,-49.47949328985325,0.591987649973634,0.22633908115201412
TDOC,42.9,CAUTION,7.21,-23.216190240855063,0.0,74.855,-0.022,-0.08844,-0.15421,206559504.0,0.0,726249024.0,0.0,-223588000.0,9.17727,7.21,Healthcare,39.18918352914264,-0.11011589929585952,-0.09535233413906324,-3.3512064171798417,7.787000026702881,7.713550007343292,7.406437250539849,-7.40978536762915,-6.528122183909356,7.825029302238391,7.104970764518811,0.14586213221051272,0.2807142734527588,59.598492460346364,6.53298780331205,0.6405599218768384,-0.24394543594992257
GH,42.9,CAUTION,102.5,229.90022853806113,0.0,0.0,0.385,-0.44184,0.0,-24376376.0,0.0,580012992.0,0.0,-398788992.0,114.04762,102.5,Healthcare,43.412035790166684,1.5053717210704605,2.6486907921882796,-5.79909723386938,92.91099967956544,60.64729988098144,100.80566695007462,10.320629800029522,69.00999747911821,110.11028988032086,96.37770831914202,0.4458223425495845,4.056428091866629,66.00641920100264,-26.18985501844881,0.611343553097614,-0.46535505420528395
VST,42.9,CAUTION,161.67,78.69938075412038,58.154675,335.784,-0.209,0.06701,0.1731,1847000064.0,0.56,620000000.0,0.0,960000000.0,233.2857,161.67,Utilities,42.02730259148321,-4.736486655883283,-4.630561658550902,-5.235649202845541,180.14044311523438,172.43457710266114,168.70705185135202,-10.253358228098545,-6.242703241187523,179.91319833037522,157.90984549286696,0.17088998680549097,8.414612422522605,66.36815972633413,-16.12265613074526,0.6120199017685294,-0.398308605624534
BEP,42.9,CAUTION,27.23,6.3825784393261005,0.0,110.589,0.086,-0.057779998,0.0073,-281124992.0,5.48,2385999872.0,0.0,-364000000.0,32.96857,27.23,Utilities,40.79320832727719,-0.45002673517146263,-0.37258759111539924,-3.5764880915997437,28.792600059509276,25.578300771713256,27.786589214190954,-5.4270906901194245,6.4574218016455065,29.026507129736167,26.657492694787756,0.24166456691980415,0.6578576224190849,32.49965937381465,-31.352927917159036,0.7558550563318843,-0.27799194369444535
CVLG,42.9,CAUTION,22.83,-7.0478989104420435,21.336447,72.951,0.031,0.028099999,0.06837,-31354124.0,1.23,2686000.0,0.0,29236000.0,31.0,22.83,Industrials,62.87859252036993,0.742080719626923,0.7070573936058121,15.97024099380904,20.72344535827637,22.102529411315917,22.008073951036202,10.165078870866358,3.2913450712011807,24.41017750517208,19.4141816256873,0.6837111920058303,0.782725316659758,39.87846713076088,-11.006346328195828,1.0410268070766067,0.8372777179693173
BE,42.9,CAUTION,91.43,554.4738600742037,1142.875,223.775,0.571,0.0084,0.0293,110128872.0,0.0,595054976.0,0.0,15269000.0,111.18182,91.43,Industrials,43.877889514109405,-5.688353456299495,-4.532558998598311,-3.033196078674115,109.34820007324218,54.012399997711185,97.07594448911846,-16.386369191321545,69.27594461466292,122.5206052512584,75.65339529805802,0.3366235161613336,10.00750023978097,96.88783475692405,-58.02835737472828,0.5525562856923124,-1.1643294914935627
LAZR,42.9,CAUTION,0.1884,-99.3441253350808,0.0,0.0,0.21,0.0,0.0,-108256624.0,0.0,73990000.0,0.0,-244940992.0,14.99999,0.1884,Consumer Cyclical,32.506327637035284,-0.2462943488358867,-0.21501522424174285,-76.411543826877,1.1595999959111214,2.801699994876981,0.634774680271834,-83.7875134334592,-93.28978856028613,1.2824753242841673,0.08032467334356796,0.08956890730365778,0.20257141015359334,238.3946398400067,-41.51295890514747,4.103269607871223,-5.6043396963394825
RBLX,42.9,CAUTION,80.99,99.82729444682464,0.0,452.128,0.48,-0.21700001,-3.42737,1013661632.0,0.0,2860499968.0,0.0,-968630016.0,140.63559,80.99,Communication Services,28.593457834017386,-5.859372763874262,-5.456818425891713,-11.068410963909956,104.75480026245117,100.42789981842041,90.28041029706692,-22.686122582584897,-19.35508159564798,101.7340674353549,79.55493326654938,0.06470336426561392,3.4089279174804688,48.93671180834274,-15.803252946181178,0.7315056760113552,-0.7779128408845551
CLOV,42.9,CAUTION,2.52,66.88741827255791,0.0,0.0,0.501,-0.03288,-0.16896999,-8741250.0,0.0,202840000.0,0.0,-57710000.0,3.23333,2.52,Healthcare,42.18751746227589,-0.02579461593275001,-0.034186756843441184,4.132227333881368,2.779299988746643,3.0212000000476835,2.5996076517004445,-9.329687650488705,-16.589435294361824,2.747765915765683,2.4132340499020417,0.3191502571775654,0.10178576196943011,67.26122863992781,-30.63290506424036,0.3742501039905788,0.2677686442264788
BNTX,42.9,CAUTION,94.14,10.818132291819907,0.0,1.328,0.22,-0.18132,-0.03041,-644012480.0,0.0,14527599616.0,0.0,-571600000.0,139.25783,94.14,Healthcare,38.931611307932016,-2.368415699094996,-2.3438246868272783,-5.586199725170399,100.68219970703124,102.69492488861084,95.42854896793656,-6.497871854627274,-8.330426755014035,102.33251296191261,89.22998627514792,0.3747378831489263,2.1758580889020647,48.82001432078017,100.79615751210123,3.313545814767114,-0.5010438394931429
TALK,42.9,CAUTION,3.67,71.49531869599303,122.333336,0.0,0.253,0.01977,0.03743,-6745625.0,0.0,91608000.0,0.0,4242000.0,4.85714,3.67,Healthcare,72.38095475973196,0.11660493411881312,0.09069037666299842,9.552244202122594,3.1904000091552733,2.873749997615814,3.4016311003312083,15.032599854638804,27.70770176037353,3.732255729717929,2.9837442788651396,0.916827386737965,0.16007145813533238,54.06012140326347,-29.308867567590497,0.49358932136414274,0.6578386603854827
LCID,42.9,CAUTION,11.63,-72.63529411764705,0.0,75.61,0.683,-2.14095,-0.61119,-2255575296.0,0.0,2337026048.0,0.0,-3141804032.0,18.05556,11.63,Consumer Cyclical,35.176645139892784,-0.9708999844858575,-1.0872226538923504,-11.42421924543807,15.221300048828125,21.20689998626709,12.65149649473419,-23.5939106572155,-45.15935793552035,14.263732706357501,10.931267369936442,0.20967442237670442,0.7607143947056362,76.24084310228291,-15.971489354573931,0.5484450800699749,-0.8734875600132523
SKIN,28.6,RISKY,1.46,-27.36318373496584,0.0,577.186,-0.103,-0.038900003,-0.18733999,38126752.0,0.0,217396992.0,0.0,-11745000.0,1.93333,1.46,Consumer Defensive,39.34426293581986,0.014802783096877992,0.00911177124827435,5.797104579113893,1.412699999809265,1.6133699989318848,1.4602576150466087,3.3482011994120313,-9.50618648459121,1.592125733622892,1.3558742802053856,0.4407412375050018,0.09964283875056676,108.99054314106237,-66.97051965014737,0.2722018662565717,0.04692855884594358
LIDR,28.6,RISKY,2.33,26.63043248546376,0.0,1.054,-0.519,0.0,-0.75541997,-17711624.0,0.0,84333000.0,0.0,-35164000.0,6.0,2.33,Technology,36.19048051552899,-0.05934990113968874,-0.045141134628510174,-5.668020375811383,2.520199999809265,1.7940499985218048,2.405653556461977,-7.547023098071786,29.87374519248862,2.785963474421243,2.124036492200156,0.31115732858447803,0.152571439743042,215.53764125785665,-23.10121529317839,0.16505988676124048,-0.6921582343298881
EVH,28.6,RISKY,4.16,-78.87252469696745,0.0,128.505,-0.228,-0.0624,-0.123959996,-78965504.0,0.0,116650000.0,0.0,-180884992.0,10.17857,4.16,Healthcare,65.06023231170454,-0.28616046152811414,-0.40610866844608373,-3.4802806811801443,5.260999984741211,8.35309998512268,4.172317172514395,-20.92758297894692,-50.19813177357757,4.270469117809751,3.792530893634342,0.7688628680239272,0.19507145881652832,67.4288764808604,-12.455558903284123,0.9919472563727558,-0.08597705941899661
QS,28.6,RISKY,11.51,39.515151515151516,0.0,6.004,0.0,0.0,-0.38653,-116634872.0,0.0,1003732992.0,0.0,-449607008.0,9.88889,11.51,Consumer Cyclical,39.574474647282585,-0.6269427324938164,-0.6516400498596454,-3.625627014747617,13.81760004043579,8.907250010967255,11.977356285439372,-17.279409798177277,28.32243724047638,13.315672844218472,10.504327327442905,0.3292633268338229,0.7671427726745605,104.16756416165495,-31.083451940864993,0.38495576096363043,-0.5507469769714446
PLUG,28.6,RISKY,2.05,-33.22475424829688,0.0,66.156,0.019,0.0,-0.93849,-270113632.0,0.0,165895008.0,0.0,-2121048064.0,2.78824,2.05,Industrials,40.217380881978315,-0.05795529116962905,-0.06674299935873884,5.128200112166769,2.4944000124931334,1.7535000026226044,2.2080290810527594,-17.815909956345564,16.909036170528807,2.4108169446141607,1.9121830453722586,0.2763889642351943,0.191428542137146,114.98048332420112,-15.663908991056342,0.8552594616909343,0.4748163908038323
REI,28.6,RISKY,0.869,-54.263157320815104,0.0,50.947,-0.119,-0.052550003,-0.0191,-36504656.0,0.0,286907.0,0.0,-16228386.0,2.5,0.869,Energy,26.666674613950747,-0.02619293230824049,-0.024652183164210053,-2.2471889042670363,0.9359999990463257,0.9239999985694886,0.8892212176687232,-7.051281447136791,-5.8441551823288185,0.9602410601475309,0.8237589491507937,0.33880671452014205,0.03357142635754177,59.595123436145116,3.444484031159143,0.45595397016907874,-0.44337294812677097
MRNA,28.6,RISKY,32.29,-73.41511588721235,0.0,7.867,-0.454,-1.39606,-0.29317,-1984375040.0,0.0,4504000000.0,0.0,-3116000000.0,36.75,32.29,Healthcare,77.92615371338056,1.9857274250386183,1.3946443754766178,30.464650163746843,26.70819995880127,27.487599906921385,29.369223773443533,20.89920311116541,17.471154356392944,34.80440934475261,22.087590662876785,0.802276930093465,1.7101430892944336,67.89114654236128,12.536411756038401,1.1020881520302048,1.786474309142922
SACH,28.6,RISKY,1.01,-55.087263136500994,0.0,170.592,0.0,0.0,-0.16328,0.0,19.8,11172000.0,0.0,-36816000.0,1.48333,1.01,Real Estate,51.95531119888318,0.003679604003659742,0.008370133592677314,0.5627721042411467,1.021886956691742,1.0196899110078812,1.0311052982410855,-1.1632369070418456,-0.9502811040904249,1.1274258843240528,0.9374001809778423,0.38205257608305726,0.05298136460418317,61.54343000280292,-39.14428516504641,0.597202419280655,0.2613871371420376
BLMN,28.6,RISKY,6.51,-60.36644557159578,17.594595,634.892,0.021,-0.01461,0.12433,-89287128.0,9.22,66479000.0,0.0,31659000.0,7.67308,6.51,Consumer Cyclical,42.25941464333369,-0.006727458817571197,0.016924836908398355,-5.65217189993137,6.959999990463257,7.610410306453705,6.857837078150166,-6.465513824684203,-14.459273984724716,7.2698781420113985,6.559121854173904,-0.06911177028278274,0.30714283670697895,75.90565073092031,-24.345772133747793,0.6240878295662562,-0.07013702560021913
KOPN,28.6,RISKY,2.53,132.11008463531198,0.0,9.408,-0.102,-0.13479,-0.27909002,-12986373.0,0.0,26508140.0,0.0,-6146903.0,4.6875,2.53,Technology,50.69444398453193,-0.06618601507887911,-0.08128231122266028,7.203393383500241,2.8979999923706057,2.019049997627735,2.539378657461738,-12.698413455819434,25.306454736751032,2.847919357799687,2.172080623126827,0.529592830212957,0.20285710266658238,102.89297421058,-14.288888787420797,0.6922171846474651,0.1653536374423163
CIM,28.6,RISKY,12.74,-1.8658956310429975,0.0,475.408,-0.759,0.29052,0.020969998,0.0,11.62,493587008.0,0.0,-30306000.0,14.5,12.74,Real Estate,44.90739861796626,0.08085001171694728,0.07132786898253267,0.9508707341304853,12.627200031280518,12.759514784812927,12.74810397015686,0.8933076181434909,-0.15294479471892353,13.061006455969503,12.562993616509745,0.3554248818171726,0.24857139587402344,30.82412871966361,-19.024594267463453,1.0315407010537248,0.026056228756374283
KREF,28.6,RISKY,8.46,-0.8494738153930483,0.0,363.234,2.451,-0.0089300005,-0.0029699998,0.0,11.82,204094000.0,0.0,-23318000.0,10.25,8.46,Real Estate,49.16668719715869,0.033290606158240976,0.0565533836690832,-0.7042302393543312,8.422800006866455,8.861211099624633,8.52527470256376,0.4416587269101935,-4.5277226438568405,8.892530836423164,8.235468946139092,0.3417198521600573,0.19078574861798966,28.78256382511845,-14.103973861848718,1.2033575488831756,0.06128135312013477
AES,28.6,RISKY,13.9,-20.29366079168629,9.144736,302.896,0.019,0.0874,0.05106,-3689874944.0,5.06,1758000000.0,0.0,1079000064.0,15.29167,13.9,Utilities,54.634131364083174,-0.044400358936592,-0.04394967210277318,0.6516958448873977,13.960289154052735,12.338624110221863,13.805546094433723,-0.43186451840045703,12.654372921652568,14.14734050588768,13.519659406374284,0.6059449813780351,0.330714362008231,49.43396082844379,-29.585842541588047,0.36265429330803384,-0.09723607546887884
BXMT,28.6,RISKY,19.74,18.439801202726244,31.333334,429.903,0.0,0.27254,0.02881,0.0,9.52,397425984.0,0.0,107200000.0,20.8125,19.74,Real Estate,49.63767214546741,0.3264168261266889,0.39950493650450086,2.068250338026752,18.9931999206543,18.620935792922975,19.825701957119186,3.9319327632188648,6.009708591662177,20.708443875030863,19.14955592660488,0.37875964408439916,0.3364286422729492,23.91544377396166,-29.275578274936702,0.7127839455358533,0.22538673992957783
LUV,28.6,RISKY,41.56,55.34396131566714,65.968254,67.618,0.012,0.0137600005,0.04168,-13625000.0,1.73,3017999872.0,0.0,379000000.0,37.93043,41.56,Industrials,79.05139174268733,2.2438904074336676,2.0967976070050476,20.954600218401406,34.79340015411377,32.257719411849976,38.94675683668627,19.447944694123844,28.837382589495203,44.445358799530744,32.78164200918507,0.7526211002801435,1.403571537562779,42.74561976028799,-23.092108238224277,0.8185175156473206,1.208369951150561
MESA,28.6,RISKY,1.4,-92.09039496882347,0.0,0.0,-0.213,-0.43655,-3.7872698,-40960752.0,0.0,38734000.0,0.0,-177250000.0,0.0,1.4,Industrials,50.0,0.3938245964107381,0.6259471334524429,0.0,,,22.37808976767043,,,,,,0.0,79.75203877824661,-100.0,0.0,
APD,28.6,RISKY,244.77,-3.3684692568450156,0.0,106.228,-0.006,-0.03277,-0.01923,-6595550208.0,2.93,1869100032.0,0.0,-386500000.0,292.85715,244.77,Basic Materials,38.19338432395643,-3.447732678596168,-3.466050298928662,-5.468655159254076,251.68399810791016,272.3085021209717,247.04664566968543,-2.747093135609212,-10.112977609592564,268.80150389325775,228.83649201738677,0.3986865387294951,7.700715201241629,27.846438365697914,-53.88502842703728,0.7065234590675733,-0.4538127134736359
VUZI,28.6,RISKY,3.74,171.01449369007088,0.0,2.993,-0.162,0.0,-0.96372,-4820239.0,0.0,22608528.0,0.0,-37338880.0,3.0,3.74,Technology,71.7741918427391,0.12262287183608267,0.036396138249336143,60.515027124463096,2.9902000045776367,2.5746999990940096,2.9255326038579046,25.075245930414447,45.259642321543545,3.4675603354315845,2.209439734186641,1.216544959072741,0.2721428530556815,111.09063390604801,319.63793097063973,5.593279397945244,1.4629669763951365
OPEN,28.6,RISKY,6.27,177.43362948929789,0.0,220.345,-0.336,-0.06718,-0.39330003,732124992.0,0.0,962000000.0,0.0,-317000000.0,2.98571,6.27,Real Estate,41.38817458661654,-0.3087629703882442,-0.24620449139863215,-18.99224591293865,7.261599988937378,3.8462699976563455,6.798187370573517,-13.655392882030249,63.01507654811087,7.987415388725667,5.88658458838615,0.18250655525347395,0.5219286169324603,165.4287089617588,-45.52850730800452,0.27266378229673105,-1.1371949019040861
TRN,28.6,RISKY,27.94,0.40314304751083563,22.715446,476.767,-0.432,0.043860003,0.10106,-482912512.0,4.44,77000000.0,0.0,103300000.0,25.5,27.94,Industrials,64.83517174500528,0.4834640992752455,0.4513544489750477,5.913576280969381,27.088399963378905,26.658292789459228,27.727002952491695,3.1437832128512597,4.807913825243829,29.271778380851515,26.050221359749074,0.5866042916297184,0.5814285278320312,32.069703988046264,-37.37260576638815,0.6787402042190154,0.4380099287666977
DOW,28.6,RISKY,22.9,-52.12022596844103,0.0,102.943,-0.083,-0.02769,-0.05287,-579750016.0,6.11,5148000256.0,0.0,-1144999936.0,27.64706,22.9,Basic Materials,42.48250372466924,0.12931622640546436,0.20889709003568926,0.17325202349853114,22.816692543029784,25.673406324386598,23.187747488859213,0.3651145990742566,-10.802644069953143,24.541442811467128,22.32359682323746,0.259893066674531,0.8222855159214565,49.13624061168014,-33.72493493096774,0.6770816390166385,-0.07090422154275001
REED,28.6,RISKY,2.74,-68.93423928792315,3.8055553,363.185,0.042,-0.44544998,0.0,-12663250.0,0.0,4136000.0,0.0,-16183000.0,4.75,2.74,Consumer Defensive,14.885495610117928,-0.9712235611989568,-0.918688740456151,-57.84615369943472,6.031999955177307,6.836300011873245,4.012168692307845,-54.57559632133315,-59.91983960946817,7.075862905308244,1.2241370708498982,0.2590454477140004,0.5642857210976737,141.03860986731684,-85.21143974578342,1.538032883905719,-4.8529758337053055
